-0.000905609130859375,-0.00035190582275390625,-3.279827848983992e-06,-1.2744908132635772e-06,-0.000905609130859375,-0.00035190582275390625
-0.00704498291015625,-0.01514139175415039,-3.8052465652529706e-05,-5.970928819037142e-05,-0.007950592041015624,-0.015493297576904297
-0.000122833251953125,0.0002197265625,-0.00012136628386602815,-0.00021791814468423258,-0.008073425292968749,-0.015273571014404297
-0.034033203125,-0.0001377105712890625,-0.00033901871652955586,-0.00040095525913886584,-0.04210662841796875,-0.015411281585693359
-2.9754638671875e-05,-0.014711952209472657,-0.0007633895382773455,-0.0006018657572544981,-0.04213638305664062,-0.030123233795166016
-0.0001617431640625,-0.020867919921875,-0.0012316647169839576,-0.0009439849898691795,-0.04229812622070312,-0.050991153717041014
-5.2642822265625e-05,-5.83648681640625e-05,-0.0016073232967994625,-0.001421372986005108,-0.04235076904296874,-0.051049518585205074
0.030368804931640625,-0.009222412109375,-0.001789513868516409,-0.0019098427730469996,-0.011981964111328118,-0.060271930694580075
0.0006011962890625,0.0005950927734375,-0.0016941573101429822,-0.0023559707682672304,-0.011380767822265618,-0.059676837921142575
-0.000211334228515625,-0.00535125732421875,-0.0014762083191353287,-0.0027438013530505343,-0.011592102050781244,-0.06502809524536132
0.000341033935546875,0.000455474853515625,-0.0012704783101780712,-0.0030636935819738725,-0.011251068115234368,-0.06457262039184569
-0.06224136352539063,-0.00926675796508789,-0.0013035533987340402,-0.003336761222798162,-0.073492431640625,-0.07383937835693358
0.000390625,0.000502777099609375,-0.0017605459908407153,-0.003580681704152348,-0.07310180664062499,-0.0733366012573242
-0.00097808837890625,0.0481353759765625,-0.0023437585378896877,-0.003588603548133973,-0.07407989501953124,-0.025201225280761706
0.000397491455078125,-0.00038299560546875,-0.0028022903355795865,-0.003194152640820693,-0.07368240356445312,-0.025584220886230455
-0.007025146484375,0.0006378173828125,-0.0031716747235452625,-0.002643785967991803,-0.08070755004882811,-0.024946403503417956
0.00085906982421875,-0.02617988586425781,-0.003481304194106691,-0.0022363116389095,-0.07984848022460936,-0.05112628936767577
-0.000103759765625,-0.00036468505859375,-0.003709683678740749,-0.0020514259922521996,-0.07995223999023436,-0.05149097442626952
0.000811767578125,0.0006052970886230469,-0.003841837950293373,-0.001962189236600145,-0.07914047241210936,-0.05088567733764648
-0.06156005859375,-0.009155178070068359,-0.004114266211448459,-0.0018891496899665946,-0.14070053100585936,-0.06004085540771484
0.000457763671875,0.000411224365234375,-0.004724039920102154,-0.0018632674890701163,-0.14024276733398436,-0.059629631042480466
-0.023260498046875,-0.0288970947265625,-0.005469972701801728,-0.0019494413053197962,-0.16350326538085935,-0.08852672576904297
-0.054494476318359374,-0.022813701629638673,-0.006379399938553942,-0.0022837902063528454,-0.21799774169921873,-0.11134042739868164
0.6156646728515625,-0.03906192779541016,-0.005297563140819316,-0.0029419901869168043,0.39766693115234375,-0.15040235519409179
